x_mm,y_mm,speed_mms,distance_mm,angle_deg
1.9,780.7,80.0,785.0,0.15
2.2,781.8,80.0,786.01,0.22
2.4,782.9,160.0,788.0,0.15
2.6,784.0,80.0,790.0,0.15
3.0,785.4,80.0,795.01,0.29
3.5,787.2,-160.0,798.03,0.5
4.4,789.2,-240.0,801.09,0.86
5.5,791.6,-160.0,805.14,1.07
6.5,794.4,-240.0,811.12,0.99
7.2,797.9,-390.0,820.07,0.77
8.0,802.3,-560.0,829.06,0.69
8.8,807.5,-560.0,838.07,0.75
10.0,813.5,-640.0,848.12,0.95
11.5,820.5,-640.0,860.17,1.13
12.9,828.4,-720.0,874.19,1.18
14.4,840.4,-640.0,918.26,1.37
14.6,856.9,-720.0,966.1,0.83
14.1,877.6,-560.0,1012.05,0.57
13.7,901.9,-560.0,1054.05,0.54
13.3,929.5,-790.0,1096.02,0.37
