x_mm,y_mm,speed_mms,distance_mm,angle_deg
561.67,1985.67,390.0,2036.51,15.96
560.0,1959.33,390.0,2012.21,16.13
560.33,1934.33,160.0,1992.88,16.38
563.0,1911.0,-160.0,1971.59,16.74
569.33,1892.33,80.0,1963.98,17.12
577.33,1880.67,80.0,1966.35,17.34
585.67,1877.0,-80.0,1968.45,17.53
593.33,1879.0,-80.0,1976.59,17.7
601.67,1884.33,-80.0,1989.16,17.89
610.67,1892.0,0.0,1998.6,18.07
619.0,1899.0,240.0,2004.27,18.2
626.0,1902.0,-80.0,2004.25,18.38
632.67,1902.67,-80.0,2006.79,18.6
641.33,1903.67,0.0,2015.38,18.88
652.0,1905.33,0.0,2019.29,19.2
664.67,1901.33,80.0,2007.93,19.73
676.67,1888.33,80.0,1990.67,20.22
688.0,1864.0,80.0,1962.34,20.84
699.33,1824.67,80.0,1909.69,21.89
711.33,1776.33,80.0,1868.93,22.79
