x_mm,y_mm,speed_mms,distance_mm,angle_deg
48.8,1778.3,0.0,1749.77,-1.7
30.1,1772.3,-160.0,1747.98,-3.35
1.3,1762.4,-160.0,1719.15,-6.81
-36.2,1749.9,80.0,1698.64,-9.97
-82.1,1734.7,0.0,1682.93,-13.12
-136.4,1716.9,-160.0,1672.29,-16.43
-197.6,1695.2,-240.0,1652.56,-19.48
-264.6,1670.8,-160.0,1644.36,-22.15
-336.8,1643.1,-240.0,1635.37,-24.76
-412.3,1614.0,-160.0,1643.3,-27.55
-490.7,1582.6,-160.0,1660.76,-30.22
-571.4,1549.5,-160.0,1680.98,-32.74
-648.9,1518.2,-160.0,1703.43,-35.08
-724.3,1488.4,-160.0,1728.85,-37.31
-798.2,1460.9,-160.0,1765.54,-39.41
-870.2,1436.0,-160.0,1805.35,-41.36
-942.0,1415.9,0.0,1857.9,-43.08
-1016.1,1406.0,0.0,1969.8,-43.7
-1091.0,1403.8,-240.0,2048.59,-44.43
-1160.4,1397.8,-240.0,2016.36,-46.15
