x_mm,y_mm,speed_mms,distance_mm,angle_deg
368.7,1370.0,-1190.0,1696.98,7.62
340.7,1430.4,-640.0,1771.92,7.69
317.6,1494.6,-640.0,1844.0,8.01
300.4,1562.1,-640.0,1908.94,8.5
288.7,1632.1,-640.0,1967.94,8.95
282.1,1703.2,-640.0,2019.15,9.41
282.4,1770.4,-640.0,2063.25,9.82
288.6,1832.7,-640.0,2101.19,10.2
299.0,1888.2,-640.0,2118.54,10.36
313.1,1937.1,-640.0,2133.76,10.5
330.2,1980.0,-640.0,2147.82,10.62
346.8,2016.6,-640.0,2159.93,10.75
362.0,2047.2,-640.0,2170.88,10.86
375.3,2072.6,-640.0,2181.83,10.96
386.6,2093.2,-640.0,2190.45,11.03
396.0,2109.8,-640.0,2199.26,11.12
403.6,2123.0,-640.0,2206.9,11.18
403.6,2123.0,-640.0,2206.9,11.18
403.6,2123.0,-640.0,2206.9,11.18
403.6,2123.0,-640.0,2206.9,11.18
