x_mm,y_mm,speed_mms,distance_mm,angle_deg
-1635.4,1103.4,0.0,1982.25,-55.98
-1638.0,1106.0,320.0,1981.42,-55.97
-1639.8,1108.4,320.0,1979.23,-55.85
-1639.2,1110.0,160.0,1975.66,-55.75
-1636.2,1110.6,560.0,1969.05,-55.62
-1630.4,1111.2,640.0,1959.98,-55.43
-1617.6,1112.8,560.0,1933.33,-54.71
-1598.6,1115.0,390.0,1907.81,-53.98
-1573.2,1118.0,390.0,1881.0,-53.19
-1541.8,1124.6,390.0,1861.73,-52.05
-1497.0,1137.6,390.0,1821.38,-49.74
-1444.0,1151.8,240.0,1770.68,-47.86
-1383.8,1170.6,240.0,1738.17,-45.61
-1318.8,1196.2,320.0,1723.31,-43.26
-1249.6,1221.8,320.0,1696.88,-41.39
-1183.4,1240.6,240.0,1654.36,-39.8
-1119.6,1251.0,160.0,1589.22,-38.72
-1058.8,1249.8,320.0,1530.99,-37.78
-1000.2,1240.6,240.0,1500.07,-36.3
-945.8,1225.2,240.0,1467.28,-35.4
