x_mm,y_mm,speed_mms,distance_mm,angle_deg
-1001.3,1064.2,160.0,1426.65,-42.73
-993.8,1058.7,240.0,1402.53,-42.14
-983.0,1053.2,160.0,1377.32,-41.41
-968.8,1048.5,80.0,1355.49,-40.48
-951.7,1045.6,80.0,1341.27,-39.16
-931.7,1045.1,80.0,1330.51,-37.61
-908.8,1047.0,80.0,1320.46,-35.72
-882.3,1050.8,80.0,1310.48,-33.8
-851.9,1056.1,160.0,1298.19,-31.74
-818.0,1062.8,160.0,1286.36,-29.73
-779.5,1070.2,-160.0,1264.43,-27.46
-737.1,1078.7,-160.0,1238.11,-24.68
-685.3,1088.6,-240.0,1198.28,-19.15
-625.9,1100.4,-320.0,1184.06,-13.98
-559.9,1112.3,-320.0,1173.99,-9.17
-488.9,1125.4,-320.0,1189.38,-4.92
-413.7,1137.4,-320.0,1192.15,-0.91
-334.5,1148.6,-390.0,1202.65,3.0
-253.1,1159.8,-240.0,1223.04,6.15
-170.5,1171.9,-240.0,1252.19,8.63
