x_mm,y_mm,speed_mms,distance_mm,angle_deg
340.8,1024.4,-240.0,1117.24,18.58
345.6,1032.4,-240.0,1138.78,18.96
350.7,1041.8,-160.0,1159.11,19.29
356.2,1052.1,-160.0,1175.97,19.58
361.7,1062.5,-80.0,1187.07,19.64
367.8,1073.5,-160.0,1202.61,19.73
374.4,1084.3,-80.0,1208.93,19.72
381.0,1094.6,-160.0,1208.59,19.68
387.3,1105.0,-80.0,1212.63,19.51
393.0,1115.7,-160.0,1218.24,19.27
397.1,1125.6,-240.0,1224.16,18.92
399.1,1134.7,-320.0,1231.39,18.46
397.7,1144.9,-320.0,1251.63,17.15
393.5,1156.5,-320.0,1273.61,16.04
386.6,1169.9,-560.0,1294.76,14.77
376.5,1184.4,-790.0,1312.92,13.43
364.9,1200.7,-640.0,1333.37,12.65
352.6,1219.8,-1040.0,1359.01,12.06
340.0,1241.3,-1040.0,1386.36,11.61
328.7,1264.8,-720.0,1414.83,11.79
