x_mm,y_mm,speed_mms,distance_mm,angle_deg
-224.5,2366.7,-240.0,2110.47,-2.77
-190.5,2306.6,560.0,2058.38,-2.76
-161.1,2247.9,720.0,2028.04,-3.14
-138.7,2195.2,880.0,1993.61,-2.93
-121.0,2146.0,880.0,1947.94,-2.56
-106.7,2097.6,720.0,1890.3,-2.12
-96.3,2049.0,640.0,1829.95,-1.85
-88.4,1998.3,640.0,1763.6,-1.49
-81.6,1948.3,320.0,1715.47,-1.34
-74.9,1898.1,560.0,1659.33,-1.14
-67.0,1847.2,480.0,1599.17,-0.82
-57.7,1795.4,480.0,1538.01,-0.22
-46.3,1741.0,240.0,1481.0,0.12
-33.6,1686.0,640.0,1441.22,0.99
-20.6,1632.9,-80.0,1415.65,1.74
-9.9,1584.0,790.0,1400.49,1.51
1.0,1541.4,240.0,1403.89,2.04
13.7,1506.0,-80.0,1411.33,3.29
28.2,1476.1,-160.0,1419.89,4.24
43.6,1452.7,-160.0,1430.13,4.85
