x_mm,y_mm,speed_mms,distance_mm,angle_deg
432.4,1442.6,160.0,1509.15,16.63
432.9,1442.3,80.0,1508.19,16.64
433.4,1441.8,240.0,1506.28,16.67
433.5,1441.3,390.0,1501.87,16.64
432.8,1440.7,480.0,1497.57,16.49
431.1,1439.9,480.0,1490.8,16.28
428.3,1438.8,480.0,1483.22,15.97
423.9,1437.3,320.0,1476.27,15.44
415.6,1434.3,240.0,1454.24,14.01
403.3,1430.0,160.0,1434.13,12.52
386.9,1424.4,160.0,1415.6,10.91
366.6,1417.0,-80.0,1389.99,9.48
341.7,1408.1,-160.0,1366.31,7.7
311.9,1397.9,-240.0,1343.5,5.64
271.6,1385.9,-320.0,1316.18,0.96
220.4,1372.6,-320.0,1301.4,-4.14
159.3,1356.2,-240.0,1278.22,-9.14
89.6,1338.6,-240.0,1283.52,-13.7
16.1,1324.1,-240.0,1322.67,-16.83
-61.3,1311.3,-320.0,1353.64,-20.0
