x_mm,y_mm,speed_mms,distance_mm,angle_deg
628.3,676.5,160.0,921.7,42.27
626.6,677.3,160.0,919.83,41.96
624.2,678.3,80.0,916.66,41.55
621.1,679.5,80.0,913.53,41.14
617.3,680.9,-80.0,909.7,40.77
613.0,682.6,-160.0,905.26,40.34
608.1,684.5,-240.0,902.28,39.92
602.4,686.6,-240.0,899.48,39.41
596.0,688.7,-240.0,897.69,38.76
588.8,691.2,-240.0,896.18,38.02
580.8,694.1,-80.0,892.82,37.22
570.3,698.9,0.0,892.15,34.87
557.6,705.3,80.0,890.99,32.67
542.8,713.2,80.0,890.79,30.57
526.3,722.4,0.0,891.07,28.78
507.8,733.3,160.0,893.98,26.65
487.0,745.8,80.0,897.29,24.42
463.4,759.7,80.0,898.77,21.88
437.6,774.3,0.0,898.96,19.77
409.5,788.9,0.0,894.06,17.64
