x_mm,y_mm,speed_mms,distance_mm,angle_deg
403.0,703.67,-390.0,849.03,30.04
421.67,737.0,-390.0,885.25,29.43
431.33,764.0,-480.0,897.86,28.91
433.33,787.67,-390.0,914.0,28.14
430.33,815.67,-390.0,955.25,26.48
427.0,853.33,-390.0,993.97,25.25
425.33,899.33,-320.0,1035.67,24.29
422.0,946.33,-240.0,1079.39,22.67
417.0,994.0,-240.0,1119.39,21.43
408.67,1038.33,-320.0,1149.23,20.42
403.67,1076.67,-240.0,1181.15,19.85
402.0,1111.67,-240.0,1216.07,19.4
402.33,1147.67,-320.0,1251.33,18.74
394.33,1187.33,-160.0,1286.48,17.04
369.0,1224.67,80.0,1301.02,14.6
333.33,1260.33,-480.0,1325.25,12.86
310.67,1298.0,-320.0,1378.09,12.96
308.0,1338.67,-320.0,1417.59,13.05
316.67,1382.0,-640.0,1457.78,12.72
320.67,1423.0,80.0,1500.73,12.35
