x_mm,y_mm,speed_mms,distance_mm,angle_deg
-1418.8,1836.6,-240.0,2415.79,-31.35
-1403.6,1885.4,-240.0,2437.25,-30.5
-1381.0,1933.0,-240.0,2463.64,-30.17
-1356.7,1978.8,-480.0,2495.89,-30.16
-1333.2,2022.4,-480.0,2530.8,-30.3
-1309.7,2062.5,-160.0,2545.36,-30.06
-1284.1,2100.2,-80.0,2549.01,-28.65
-1256.4,2135.8,-160.0,2554.09,-26.94
-1229.6,2171.3,-160.0,2580.99,-24.96
-1202.2,2210.3,-160.0,2615.41,-22.86
-1171.0,2252.0,-160.0,2653.95,-20.86
-1133.6,2294.3,-320.0,2666.51,-18.88
-1088.1,2337.1,-320.0,2675.15,-17.02
-1034.0,2380.7,-320.0,2690.21,-15.37
-970.4,2425.6,-320.0,2710.87,-13.68
-900.5,2473.2,-240.0,2740.22,-12.13
-829.7,2522.1,-240.0,2774.04,-10.68
-759.7,2571.5,-240.0,2808.43,-9.37
-691.5,2618.6,-240.0,2840.31,-8.24
-626.7,2662.3,80.0,2870.69,-7.37
