x_mm,y_mm,speed_mms,distance_mm,angle_deg
-392.8,5050.1,80.0,5058.72,-4.8
-399.7,5048.0,80.0,5057.23,-4.87
-405.9,5046.1,-80.0,5056.32,-4.88
-411.4,5044.3,-80.0,5055.41,-4.89
-416.2,5042.7,-80.0,5055.41,-4.89
-420.3,5041.2,-80.0,5054.41,-4.89
-423.8,5039.8,-80.0,5053.5,-4.9
-426.6,5038.6,-80.0,5053.5,-4.9
-429.2,5037.1,320.0,5048.86,-4.95
-431.6,5035.3,320.0,5044.31,-5.02
-433.9,5033.2,320.0,5039.77,-5.08
-436.0,5030.7,320.0,5034.15,-5.13
-438.5,5027.9,320.0,5030.62,-5.19
-441.3,5024.7,320.0,5026.0,-5.24
-444.5,5021.0,320.0,5021.39,-5.29
-448.1,5017.0,320.0,5017.78,-5.34
-452.0,5012.7,320.0,5014.17,-5.39
-456.3,5007.9,320.0,5009.57,-5.44
-460.6,5003.2,320.0,5005.97,-5.49
-464.7,4998.7,320.0,5003.27,-5.53
