x_mm,y_mm,speed_mms,distance_mm,angle_deg
368.9,1253.9,0.0,1297.12,16.3
369.5,1252.1,0.0,1296.44,16.35
369.2,1250.5,0.0,1297.29,16.48
368.8,1249.0,80.0,1297.47,16.66
368.6,1247.5,0.0,1297.38,16.8
369.0,1246.2,0.0,1297.29,16.94
370.2,1245.0,0.0,1298.1,17.21
371.9,1243.4,0.0,1295.17,17.39
374.2,1241.6,80.0,1291.35,17.44
376.6,1239.6,80.0,1288.19,17.44
378.5,1237.7,0.0,1284.43,17.35
380.1,1235.5,80.0,1280.02,17.32
381.5,1233.3,80.0,1280.32,17.36
382.5,1231.9,160.0,1287.0,17.27
383.3,1231.1,240.0,1292.07,17.24
383.8,1230.4,240.0,1292.07,17.24
383.6,1229.5,320.0,1288.91,17.24
382.8,1228.7,390.0,1285.16,17.15
381.5,1228.0,320.0,1280.82,16.98
379.6,1227.2,240.0,1274.96,16.73
