x_mm,y_mm,speed_mms,distance_mm,angle_deg
-45.0,2749.33,320.0,2632.0,0.07
-1.0,2649.0,390.0,2573.27,0.82
34.33,2575.67,560.0,2522.79,1.43
61.33,2522.33,480.0,2473.43,1.95
79.33,2466.67,-320.0,2407.72,2.17
89.0,2411.33,480.0,2357.8,2.24
98.67,2359.0,720.0,2317.76,2.79
114.0,2308.0,720.0,2257.16,3.48
135.67,2258.33,640.0,2212.58,4.07
156.67,2203.0,640.0,2156.2,4.68
174.33,2157.33,1040.0,2124.51,5.13
189.67,2127.67,960.0,2127.71,5.47
201.67,2118.0,960.0,2130.57,5.71
212.0,2118.33,880.0,2128.5,5.96
219.33,2112.0,240.0,2111.02,6.12
224.67,2095.33,560.0,2082.52,6.29
224.33,2059.0,960.0,2020.02,6.25
223.0,2008.0,720.0,1958.51,6.48
229.0,1947.0,790.0,1902.97,7.43
241.67,1886.0,640.0,1843.15,8.05
