x_mm,y_mm,speed_mms,distance_mm,angle_deg
644.33,1209.67,0.0,1370.6,27.84
640.0,1212.67,0.0,1373.17,27.59
635.33,1218.0,80.0,1377.51,27.22
630.33,1224.0,80.0,1379.68,26.94
625.33,1228.0,0.0,1376.98,26.81
621.67,1229.33,0.0,1376.08,26.73
619.33,1228.67,0.0,1374.74,26.71
618.33,1227.67,0.0,1372.95,26.75
617.67,1226.33,0.0,1371.61,26.73
617.0,1225.0,0.0,1370.27,26.71
616.33,1223.67,0.0,1368.48,26.75
615.67,1222.33,0.0,1367.14,26.73
615.0,1221.0,0.0,1365.8,26.72
614.33,1220.0,0.0,1364.9,26.73
613.67,1219.0,0.0,1363.56,26.72
613.0,1217.33,0.0,1360.43,26.73
612.0,1215.67,0.0,1359.09,26.72
611.67,1214.67,0.0,1360.43,26.73
612.0,1214.0,80.0,1359.09,26.81
612.33,1213.67,80.0,1358.64,26.77
