x_mm,y_mm,speed_mms,distance_mm,angle_deg
564.8,1288.5,-320.0,1512.3,21.82
569.2,1316.2,-790.0,1543.2,20.76
573.1,1345.5,-1360.0,1600.07,20.68
575.9,1379.3,-2240.0,1672.58,20.07
577.9,1419.6,-2240.0,1753.13,19.46
579.8,1464.9,-2240.0,1834.19,18.93
581.7,1515.8,-2240.0,1909.38,18.47
583.1,1571.4,-2240.0,1978.99,18.11
586.1,1630.7,-2240.0,2040.44,17.78
590.1,1693.5,-2240.0,2094.32,17.54
597.6,1757.4,-2240.0,2140.0,17.32
607.2,1821.4,-2240.0,2179.99,17.15
615.4,1883.3,-2240.0,2212.71,17.0
623.0,1939.3,-2240.0,2227.93,16.96
629.7,1988.4,-2240.0,2240.66,16.89
635.5,2030.5,-2240.0,2252.72,16.85
640.5,2066.1,-2240.0,2263.83,16.82
644.6,2095.7,-2240.0,2273.69,16.77
648.0,2120.0,-2240.0,2282.6,16.73
648.0,2120.0,-2240.0,2282.6,16.73
