x_mm,y_mm,speed_mms,distance_mm,angle_deg
-1674.4,971.3,320.0,1920.81,-60.15
-1672.3,968.4,480.0,1915.22,-60.26
-1669.8,964.9,480.0,1910.51,-60.39
-1667.8,961.1,480.0,1904.94,-60.5
-1665.6,957.1,480.0,1896.5,-60.46
-1662.1,953.0,390.0,1885.2,-60.27
-1656.8,949.4,390.0,1871.6,-59.89
-1649.6,946.5,390.0,1857.57,-59.53
-1640.3,944.7,390.0,1841.21,-59.05
-1628.9,944.3,480.0,1825.89,-58.39
-1610.8,946.9,640.0,1780.32,-56.52
-1586.6,951.5,480.0,1735.3,-54.97
-1556.2,957.7,560.0,1689.23,-53.45
-1519.6,965.2,390.0,1641.78,-51.9
-1472.9,973.2,390.0,1558.75,-49.37
-1416.7,981.5,240.0,1480.52,-46.56
-1351.8,989.8,160.0,1409.04,-43.5
-1278.2,998.7,80.0,1345.8,-40.0
-1196.7,1007.7,80.0,1288.05,-36.38
-1107.9,1016.2,80.0,1237.2,-32.62
