x_mm,y_mm,speed_mms,distance_mm,angle_deg
-1221.0,1261.2,-390.0,1791.86,-45.45
-1253.6,1263.2,-240.0,1784.39,-46.16
-1273.8,1257.4,-80.0,1785.93,-46.34
-1286.6,1245.8,-80.0,1794.84,-46.83
-1298.0,1235.8,-80.0,1804.51,-47.25
-1308.4,1228.0,0.0,1802.71,-47.5
-1319.2,1223.4,-160.0,1808.22,-47.87
-1334.4,1220.6,-80.0,1832.32,-48.3
-1359.8,1220.4,80.0,1888.82,-49.49
-1396.2,1222.2,-160.0,1947.77,-50.69
-1442.8,1224.6,-320.0,1988.15,-51.78
-1493.4,1228.0,-240.0,2013.39,-52.34
-1547.8,1232.4,-160.0,2056.62,-52.88
-1594.6,1234.2,-80.0,2077.64,-53.49
-1632.6,1233.0,-80.0,2094.71,-54.11
-1668.8,1228.2,0.0,2119.55,-55.32
-1704.0,1220.8,240.0,2134.51,-56.02
-1729.8,1213.6,240.0,2140.42,-55.74
-1747.0,1208.2,320.0,2131.95,-55.45
-1757.4,1203.8,240.0,2124.49,-55.41
