x_mm,y_mm,speed_mms,distance_mm,angle_deg
457.6,1154.5,-160.0,1234.85,22.72
461.3,1148.9,-160.0,1234.17,22.89
465.4,1145.0,-160.0,1235.34,23.02
469.7,1142.8,-80.0,1238.35,23.11
474.1,1141.6,-80.0,1242.16,23.28
478.5,1140.9,-80.0,1246.26,23.6
483.3,1140.3,-80.0,1250.8,23.96
488.1,1140.5,0.0,1256.49,24.1
492.5,1141.6,0.0,1261.47,24.05
496.3,1143.4,0.0,1265.22,23.87
499.6,1145.6,0.0,1268.08,23.71
502.9,1148.1,0.0,1270.2,23.82
506.4,1150.8,0.0,1274.06,23.99
510.1,1153.5,0.0,1277.92,24.16
513.5,1156.2,0.0,1280.57,24.2
516.5,1158.8,0.0,1282.21,24.37
518.7,1161.5,0.0,1284.45,24.37
520.8,1163.7,0.0,1285.19,24.55
523.2,1165.4,0.0,1286.86,24.71
526.2,1166.5,0.0,1287.63,24.89
