x_mm,y_mm,speed_mms,distance_mm,angle_deg
293.0,729.0,80.0,785.68,21.9
222.0,707.0,80.0,741.04,17.43
149.0,689.0,-80.0,704.93,12.2
84.0,674.0,-80.0,679.21,7.1
24.0,658.0,-160.0,658.44,2.09
-34.0,639.0,-240.0,639.9,-3.05
-91.0,621.0,-240.0,627.63,-8.34
-147.0,607.0,-240.0,624.55,-13.61
-199.0,592.0,-320.0,624.55,-18.58
-251.0,578.0,-240.0,630.15,-23.47
-298.0,570.0,-240.0,643.2,-27.6
-342.0,565.0,-240.0,660.45,-31.19
-380.0,559.0,-240.0,675.93,-34.21
-417.0,558.0,-320.0,696.6,-36.77
-458.0,548.0,-390.0,714.19,-39.89
-506.0,541.0,-390.0,740.75,-43.09
-556.0,532.0,-480.0,769.52,-46.26
-606.0,521.0,-390.0,799.17,-49.31
-656.0,522.0,-390.0,838.34,-51.49
-717.0,548.0,-240.0,902.44,-52.61
