x_mm,y_mm,speed_mms,distance_mm,angle_deg
330.2,1980.0,-640.0,2147.82,10.62
346.8,2016.6,-640.0,2159.93,10.75
362.0,2047.2,-640.0,2170.88,10.86
375.3,2072.6,-640.0,2181.83,10.96
386.6,2093.2,-640.0,2190.45,11.03
396.0,2109.8,-640.0,2199.26,11.12
403.6,2123.0,-640.0,2206.9,11.18
403.6,2123.0,-640.0,2206.9,11.18
403.6,2123.0,-640.0,2206.9,11.18
403.6,2123.0,-640.0,2206.9,11.18
403.6,2123.0,-640.0,2206.9,11.18
403.6,2123.0,-640.0,2206.9,11.18
403.6,2123.0,-640.0,2206.9,11.18
403.6,2123.0,-640.0,2206.9,11.18
403.6,2123.0,-640.0,2206.9,11.18
403.6,2123.0,-640.0,2206.9,11.18
403.6,2123.0,-640.0,2206.9,11.18
403.6,2123.0,-640.0,2206.9,11.18
403.6,2123.0,-640.0,2206.9,11.18
403.6,2123.0,-640.0,2206.9,11.18
