x_mm,y_mm,speed_mms,distance_mm,angle_deg
-36.2,1496.6,-240.0,1478.33,-5.71
-102.4,1481.4,-320.0,1472.55,-9.81
-179.8,1468.4,0.0,1487.97,-14.28
-264.2,1455.8,80.0,1505.63,-17.87
-359.6,1442.6,-80.0,1526.79,-21.96
-467.6,1433.0,-320.0,1580.16,-25.77
-575.6,1425.0,-80.0,1617.59,-29.27
-681.0,1410.8,-80.0,1636.73,-33.11
-782.6,1390.0,-160.0,1645.34,-36.12
-874.0,1365.2,-160.0,1651.07,-38.51
-953.6,1329.2,-320.0,1649.93,-41.12
-1022.0,1289.4,-320.0,1659.11,-43.07
-1076.6,1252.0,-320.0,1662.45,-44.59
-1124.4,1221.2,-80.0,1685.91,-45.82
-1164.6,1195.0,-80.0,1690.67,-46.63
-1196.8,1176.4,-160.0,1695.59,-47.29
-1221.0,1162.8,-160.0,1697.43,-47.63
-1241.0,1153.4,-160.0,1702.37,-48.1
-1255.4,1144.4,160.0,1708.17,-48.58
-1268.2,1135.8,560.0,1709.32,-49.15
