x_mm,y_mm,speed_mms,distance_mm,angle_deg
204.0,2534.4,80.0,2473.93,4.29
195.2,2503.0,160.0,2454.54,4.18
183.8,2467.6,240.0,2413.31,3.8
173.6,2440.2,720.0,2396.95,3.68
165.6,2417.8,1040.0,2378.73,3.62
158.0,2394.8,1120.0,2356.59,3.58
150.2,2361.8,1040.0,2287.29,3.51
145.2,2325.0,480.0,2228.09,3.47
140.6,2277.8,790.0,2159.98,3.48
140.2,2207.4,640.0,2027.41,4.19
143.0,2121.2,390.0,1927.73,4.79
149.6,2030.2,240.0,1836.17,5.41
159.2,1933.8,80.0,1751.59,6.0
171.0,1838.0,-80.0,1687.73,6.46
181.2,1763.6,-160.0,1661.96,6.88
191.8,1707.0,240.0,1651.92,7.44
201.8,1665.6,80.0,1636.27,7.83
212.8,1638.8,-80.0,1625.52,8.42
224.4,1621.6,80.0,1610.21,8.86
233.6,1606.6,0.0,1593.94,8.84
