x_mm,y_mm,speed_mms,distance_mm,angle_deg
-1163.4,1121.3,320.0,1589.59,-45.25
-1156.6,1120.6,320.0,1582.5,-45.0
-1148.7,1120.0,240.0,1572.63,-44.69
-1139.8,1119.4,320.0,1562.8,-44.38
-1129.8,1119.0,320.0,1553.06,-43.96
-1115.3,1118.6,390.0,1517.37,-42.6
-1096.8,1117.8,390.0,1481.55,-41.36
-1073.6,1116.6,480.0,1441.31,-39.82
-1039.5,1113.4,560.0,1352.62,-36.52
-995.4,1108.2,480.0,1274.22,-33.05
-941.9,1101.6,390.0,1208.99,-29.43
-879.8,1093.7,320.0,1153.08,-25.59
-811.5,1084.4,390.0,1108.85,-22.43
-736.5,1073.9,160.0,1068.55,-18.72
-654.7,1062.0,80.0,1032.28,-14.59
-569.5,1049.0,0.0,1002.39,-10.05
-480.7,1035.5,-80.0,981.23,-5.32
-390.4,1021.6,80.0,968.21,-1.18
-305.2,1008.6,-80.0,958.15,2.81
-225.8,996.1,80.0,948.18,5.99
