x_mm,y_mm,speed_mms,distance_mm,angle_deg
415.2,1410.6,0.0,1467.42,15.94
414.0,1410.5,0.0,1469.9,15.99
412.7,1410.6,0.0,1471.69,16.1
411.7,1411.0,0.0,1473.48,16.2
411.1,1411.7,0.0,1475.28,16.3
410.5,1412.2,0.0,1473.08,16.28
410.2,1412.6,0.0,1472.4,16.33
410.0,1413.0,0.0,1473.08,16.28
410.2,1413.6,0.0,1475.28,16.3
411.0,1414.5,0.0,1478.44,16.3
412.8,1415.8,0.0,1484.93,16.47
415.0,1417.1,0.0,1488.56,16.67
418.0,1418.8,0.0,1496.53,17.02
422.0,1420.8,0.0,1504.2,17.45
428.4,1423.8,0.0,1522.96,18.29
435.7,1427.7,-80.0,1532.12,18.49
442.9,1431.9,0.0,1534.02,18.47
450.2,1436.2,-80.0,1535.92,18.45
457.7,1440.2,-160.0,1535.92,18.56
465.3,1443.9,-160.0,1536.56,18.64
