x_mm,y_mm,speed_mms,distance_mm,angle_deg
-383.6,1311.9,-790.0,1513.9,-35.4
-491.9,1296.2,-790.0,1561.45,-38.97
-603.5,1276.8,-790.0,1605.77,-42.65
-714.6,1254.3,-640.0,1651.35,-46.01
-823.1,1230.1,-390.0,1700.2,-49.2
-925.2,1206.2,-80.0,1737.6,-51.19
-1020.1,1184.1,-80.0,1777.12,-52.45
-1108.8,1165.1,-80.0,1821.4,-53.12
-1191.9,1150.0,-80.0,1865.23,-53.48
-1269.9,1139.8,-80.0,1928.18,-53.9
-1343.1,1130.5,-80.0,1972.5,-54.66
-1410.7,1123.3,-80.0,2013.24,-55.44
-1472.1,1119.4,-80.0,2049.63,-56.14
-1524.1,1120.1,80.0,2061.31,-55.96
-1565.6,1124.4,320.0,2056.34,-55.86
-1598.7,1131.3,790.0,2044.55,-55.5
-1625.4,1138.8,790.0,2037.14,-55.36
-1646.3,1145.3,790.0,2028.92,-55.2
-1661.8,1149.8,640.0,2017.36,-55.07
-1670.2,1151.4,560.0,2005.81,-54.95
