x_mm,y_mm,speed_mms,distance_mm,angle_deg
-759.0,838.5,240.0,991.8,-29.41
-695.0,835.2,80.0,974.51,-27.04
-634.4,837.8,-240.0,961.53,-24.06
-574.9,845.4,-390.0,950.64,-20.06
-514.9,857.0,-390.0,949.94,-15.13
-455.6,871.1,-320.0,962.85,-10.41
-395.5,887.2,-390.0,982.63,-6.13
-335.0,906.4,-240.0,1021.04,-2.58
-276.9,928.0,-320.0,1060.07,-0.65
-223.4,952.8,-320.0,1104.0,-0.05
-174.9,980.6,-390.0,1142.0,-0.1
-129.9,1012.2,-480.0,1184.02,0.34
-88.7,1047.1,-390.0,1227.16,0.93
-50.9,1086.0,-390.0,1283.05,2.32
-17.5,1126.9,-390.0,1328.79,3.71
10.4,1168.0,-390.0,1362.05,4.42
30.7,1209.2,-240.0,1392.45,4.04
44.4,1248.8,-320.0,1418.92,3.68
54.3,1287.6,-390.0,1450.61,3.44
62.7,1326.0,-390.0,1490.31,3.19
