x_mm,y_mm,speed_mms,distance_mm,angle_deg
758.0,812.0,240.0,1110.81,43.03
748.0,811.0,160.0,1103.28,42.69
737.0,811.0,80.0,1095.85,42.26
727.0,812.0,80.0,1089.9,41.84
716.0,813.0,80.0,1083.34,41.37
703.0,817.0,-80.0,1077.82,40.71
688.0,823.0,-80.0,1072.69,39.89
640.0,840.0,-80.0,1056.03,37.3
591.0,846.0,-80.0,1031.99,34.94
543.0,856.0,-160.0,1013.7,32.39
494.0,869.0,-160.0,999.6,29.62
404.0,896.0,-160.0,982.87,24.27
340.0,919.0,-80.0,979.88,20.3
271.0,940.0,-240.0,978.28,16.08
188.0,962.0,-320.0,980.2,11.06
122.0,967.0,-320.0,974.67,7.19
45.0,979.0,-320.0,980.03,2.63
-37.0,989.0,-390.0,989.69,-2.14
-125.0,999.0,-480.0,1006.79,-7.13
-218.0,1005.0,-390.0,1028.37,-12.24
