x_mm,y_mm,speed_mms,distance_mm,angle_deg
-1204.5,852.2,320.0,1188.52,-54.45
-1157.2,823.6,240.0,1116.68,-54.4
-1105.9,794.3,240.0,1050.22,-53.48
-1051.2,764.6,160.0,998.46,-51.83
-994.0,736.0,160.0,955.7,-49.71
-934.8,711.0,160.0,926.66,-46.57
-875.9,689.2,80.0,891.32,-43.36
-816.6,670.1,80.0,856.44,-39.69
-757.2,657.0,80.0,831.99,-35.66
-696.8,651.2,-80.0,807.59,-31.17
-634.3,652.5,-160.0,782.67,-25.91
-569.5,658.9,-320.0,759.87,-20.01
-502.5,669.8,-390.0,754.34,-13.34
-432.9,683.4,-480.0,758.24,-6.74
-361.3,699.3,-480.0,777.11,-0.96
-288.6,716.0,-480.0,805.81,3.84
-215.5,734.4,-640.0,840.47,8.14
-143.3,755.1,-640.0,883.5,11.42
-72.1,777.4,-560.0,927.22,14.17
-2.9,802.1,-480.0,977.2,16.28
