x_mm,y_mm,speed_mms,distance_mm,angle_deg
-379.4,1482.2,-160.0,1547.43,-20.23
-458.2,1468.0,-240.0,1563.34,-23.01
-533.2,1453.0,-240.0,1575.93,-25.28
-603.6,1436.2,-160.0,1583.87,-27.65
-671.6,1421.6,-160.0,1604.91,-30.06
-737.8,1405.0,-240.0,1619.91,-32.32
-801.6,1386.4,-160.0,1636.04,-34.64
-862.4,1363.8,-80.0,1635.81,-36.67
-920.0,1342.0,-80.0,1649.53,-38.33
-972.8,1320.0,-80.0,1666.27,-39.86
-1019.2,1297.4,-80.0,1668.27,-41.16
-1059.6,1274.2,-160.0,1671.62,-42.62
-1098.6,1252.8,-240.0,1680.95,-44.2
-1137.4,1230.2,-240.0,1695.83,-45.86
-1179.4,1208.4,-80.0,1732.68,-47.53
-1224.6,1188.0,-80.0,1756.33,-48.92
-1271.2,1170.8,-80.0,1781.0,-50.03
-1315.0,1157.8,-320.0,1798.47,-50.66
-1357.2,1146.4,-80.0,1817.29,-51.79
-1393.0,1135.2,-240.0,1834.08,-52.6
