x_mm,y_mm,speed_mms,distance_mm,angle_deg
259.0,2725.67,390.0,2725.01,5.6
266.33,2709.33,640.0,2708.79,5.78
278.0,2687.0,640.0,2670.34,6.34
295.67,2649.67,480.0,2619.5,6.99
324.67,2577.67,320.0,2505.0,8.26
359.0,2485.67,720.0,2411.08,9.5
394.33,2402.33,880.0,2388.12,10.25
422.0,2348.67,80.0,2359.95,10.82
442.33,2315.67,0.0,2324.76,11.39
456.0,2284.33,0.0,2303.63,11.67
464.0,2255.33,80.0,2279.35,11.82
469.33,2223.67,390.0,2235.06,12.27
478.67,2185.67,320.0,2198.23,12.99
488.33,2139.33,640.0,2150.0,13.34
496.33,2088.33,720.0,2091.4,13.8
503.33,2036.67,640.0,2052.66,14.53
523.0,1995.33,320.0,2044.76,15.75
564.33,1978.0,240.0,2074.75,17.47
619.33,1977.0,160.0,2097.3,18.92
671.0,1975.33,-80.0,2087.46,19.88
