x_mm,y_mm,speed_mms,distance_mm,angle_deg
-91.0,2931.33,0.0,2935.38,-1.76
-90.0,2934.67,0.0,2942.32,-1.71
-88.0,2941.0,0.0,2949.25,-1.67
-86.0,2948.0,0.0,2956.19,-1.63
-83.67,2953.33,0.0,2958.11,-1.57
-81.0,2956.67,0.0,2959.03,-1.51
-78.33,2958.0,0.0,2959.98,-1.47
-75.67,2959.0,0.0,2960.9,-1.41
-73.0,2958.0,0.0,2955.83,-1.36
-68.0,2953.0,0.0,2944.63,-1.19
-53.33,2930.67,0.0,2893.15,-0.57
-12.67,2864.67,0.0,2757.49,1.08
53.67,2756.0,0.0,2621.63,3.02
136.67,2620.0,0.0,2494.72,5.06
218.33,2488.67,0.0,2381.59,7.16
292.0,2376.67,0.0,2310.07,8.94
351.67,2322.33,0.0,2356.03,9.75
396.33,2329.0,0.0,2421.66,10.25
421.67,2376.0,0.0,2461.74,10.18
433.33,2440.33,0.0,2552.17,9.79
