x_mm,y_mm,speed_mms,distance_mm,angle_deg
931.0,1391.0,0.0,1673.81,33.79
935.0,1391.0,0.0,1676.04,33.91
939.0,1392.0,0.0,1679.1,34.0
939.0,1392.0,80.0,1679.1,34.0
940.0,1392.0,0.0,1679.66,34.03
943.0,1390.0,80.0,1679.69,34.15
948.0,1392.0,80.0,1684.15,34.26
950.0,1391.0,240.0,1684.45,34.33
948.0,1388.0,240.0,1680.85,34.33
946.0,1383.0,240.0,1675.59,34.37
943.0,1379.0,240.0,1670.6,34.37
938.0,1376.0,80.0,1665.3,34.28
931.0,1373.0,80.0,1658.88,34.14
924.0,1373.0,160.0,1654.96,33.94
918.0,1372.0,160.0,1650.79,33.79
913.0,1369.0,160.0,1645.52,33.7
907.0,1367.0,160.0,1640.53,33.56
901.0,1367.0,160.0,1637.22,33.39
891.0,1366.0,160.0,1630.9,33.12
879.0,1365.0,160.0,1623.54,32.78
