x_mm,y_mm,speed_mms,distance_mm,angle_deg
-26.6,1636.8,-160.0,1651.67,-5.52
-93.0,1639.2,-80.0,1635.55,-7.91
-155.2,1629.8,0.0,1607.87,-9.88
-216.4,1612.2,-80.0,1590.68,-12.16
-274.0,1584.4,0.0,1564.6,-13.87
-328.6,1551.8,-80.0,1542.72,-16.26
-381.8,1511.6,-80.0,1501.55,-19.09
-439.8,1468.4,-160.0,1480.47,-22.48
-503.4,1427.6,-160.0,1500.54,-25.8
-577.8,1395.6,-160.0,1550.77,-28.8
-657.8,1370.2,-390.0,1589.19,-31.57
-741.0,1353.4,-320.0,1613.96,-34.19
-824.0,1343.0,-160.0,1641.41,-36.7
-903.6,1330.6,-320.0,1663.17,-39.19
-979.0,1314.6,-80.0,1702.71,-41.31
-1050.2,1299.2,-80.0,1744.15,-42.93
-1116.2,1286.8,-80.0,1775.02,-44.18
-1176.2,1277.8,-80.0,1804.55,-45.22
-1228.0,1273.0,-160.0,1821.08,-46.0
-1269.0,1267.0,-80.0,1823.8,-46.78
