x_mm,y_mm,speed_mms,distance_mm,angle_deg
406.8,1705.0,80.0,1717.24,12.27
381.6,1686.8,240.0,1675.45,10.94
349.0,1667.4,240.0,1640.71,9.33
307.2,1645.2,390.0,1603.52,7.16
253.8,1618.8,-160.0,1565.61,4.4
188.8,1591.2,-560.0,1540.52,1.49
119.8,1568.0,0.0,1529.24,-1.01
45.6,1549.2,320.0,1528.61,-3.94
-26.4,1533.0,-80.0,1518.45,-6.05
-93.2,1519.8,-80.0,1510.24,-8.15
-154.2,1508.4,0.0,1506.49,-10.13
-213.0,1496.2,80.0,1502.69,-12.33
-267.0,1480.8,80.0,1495.77,-14.52
-321.2,1462.8,80.0,1483.97,-16.88
-376.8,1443.0,0.0,1480.16,-19.41
-434.8,1420.4,-80.0,1478.15,-22.05
-496.4,1397.2,-160.0,1491.16,-24.95
-562.8,1373.8,-240.0,1507.12,-27.98
-631.8,1350.6,-320.0,1517.43,-30.76
-703.2,1331.0,-320.0,1551.0,-33.19
