x_mm,y_mm,speed_mms,distance_mm,angle_deg
590.7,1035.9,-390.0,1243.82,25.78
580.0,1051.5,-390.0,1262.69,24.17
567.0,1070.0,-480.0,1280.62,22.4
551.3,1090.9,-640.0,1295.18,20.52
533.1,1114.2,-640.0,1313.95,18.78
512.9,1140.4,-790.0,1340.81,17.18
488.7,1173.6,-960.0,1405.03,14.38
461.3,1214.0,-1190.0,1477.88,12.11
431.3,1261.6,-1190.0,1553.89,10.27
400.3,1313.8,-1190.0,1628.0,8.76
368.7,1370.0,-1190.0,1696.98,7.62
340.7,1430.4,-640.0,1771.92,7.69
317.6,1494.6,-640.0,1844.0,8.01
300.4,1562.1,-640.0,1908.94,8.5
288.7,1632.1,-640.0,1967.94,8.95
282.1,1703.2,-640.0,2019.15,9.41
282.4,1770.4,-640.0,2063.25,9.82
288.6,1832.7,-640.0,2101.19,10.2
299.0,1888.2,-640.0,2118.54,10.36
313.1,1937.1,-640.0,2133.76,10.5
