x_mm,y_mm,speed_mms,distance_mm,angle_deg
49.2,1534.8,-1520.0,1701.6,3.17
69.4,1615.6,-1520.0,1792.41,2.97
80.8,1703.8,-2000.0,1895.48,2.27
76.6,1798.6,160.0,1999.31,1.0
54.4,1893.0,0.0,2083.15,-0.69
17.0,1981.0,160.0,2141.02,-2.49
-28.0,2058.4,-80.0,2181.0,-3.47
-73.2,2122.2,-80.0,2218.15,-3.9
-113.2,2174.8,-480.0,2268.01,-4.17
-142.8,2220.6,-480.0,2318.46,-4.28
-160.6,2276.4,-320.0,2424.84,-4.3
-172.2,2347.6,-320.0,2540.12,-4.29
-188.0,2434.6,160.0,2657.97,-4.96
-209.8,2534.4,160.0,2774.56,-5.67
-239.2,2648.6,80.0,2900.7,-6.33
-276.0,2765.4,80.0,3024.23,-6.95
-319.8,2881.2,80.0,3138.76,-7.49
-362.0,2991.0,-80.0,3227.27,-7.85
-400.8,3093.0,-80.0,3304.31,-8.14
-435.0,3183.2,-80.0,3369.96,-8.38
