x_mm,y_mm,speed_mms,distance_mm,angle_deg
397.33,1746.0,-240.0,1788.71,12.69
393.33,1745.0,-390.0,1787.07,12.61
389.33,1743.0,-320.0,1782.08,12.48
385.0,1741.0,-640.0,1780.03,12.33
380.33,1740.33,-880.0,1782.12,12.18
375.33,1743.33,-1920.0,1787.71,11.94
370.33,1751.0,-390.0,1799.41,11.7
366.67,1764.67,-2080.0,1819.98,11.57
363.67,1795.33,320.0,1876.06,11.09
359.33,1846.33,-2080.0,1947.08,10.42
350.67,1943.33,-790.0,2101.52,9.28
334.33,2079.0,-560.0,2269.55,7.9
300.33,2239.33,-560.0,2409.01,5.96
250.33,2384.67,-390.0,2517.11,4.31
194.33,2502.0,160.0,2603.98,3.17
139.67,2597.33,0.0,2683.38,1.84
85.0,2679.67,0.0,2757.11,0.52
-0.67,2769.33,0.0,2871.22,-2.26
-110.0,2864.0,0.0,2975.86,-4.66
-241.33,2965.0,0.0,3082.17,-6.88
