x_mm,y_mm,speed_mms,distance_mm,angle_deg
163.3,1055.8,-320.0,1073.99,8.57
162.5,1056.8,-560.0,1076.08,8.23
160.6,1057.9,-390.0,1076.67,7.69
157.4,1059.5,-240.0,1079.97,6.97
152.8,1061.9,-240.0,1084.44,6.25
146.3,1064.7,-320.0,1086.61,5.28
134.5,1068.6,-320.0,1093.05,2.52
117.7,1073.6,-320.0,1104.0,-0.16
95.5,1079.7,-390.0,1117.56,-3.03
62.6,1088.0,-640.0,1154.15,-8.32
19.5,1097.4,-480.0,1187.34,-13.19
-32.9,1108.2,-390.0,1229.97,-17.51
-93.5,1120.4,-240.0,1275.6,-21.23
-160.8,1132.8,-480.0,1313.08,-24.38
-234.6,1145.1,-390.0,1351.59,-27.3
-313.2,1156.8,-390.0,1381.38,-29.78
-393.9,1168.0,-320.0,1423.27,-32.23
-475.2,1176.7,-320.0,1443.72,-34.42
-556.7,1182.3,-390.0,1462.01,-36.71
-633.0,1184.6,-320.0,1490.68,-38.6
