x_mm,y_mm,speed_mms,distance_mm,angle_deg
689.0,811.0,80.0,1064.16,40.35
661.0,784.0,80.0,1025.46,40.13
633.0,757.0,80.0,986.78,39.9
607.0,748.0,-80.0,963.3,39.06
585.0,751.0,-240.0,951.96,37.92
574.0,756.0,-240.0,949.22,37.21
563.0,763.0,-320.0,948.23,36.42
545.0,767.0,-320.0,940.91,35.4
531.0,777.0,-390.0,941.11,34.35
517.0,791.0,-480.0,944.97,33.17
502.0,810.0,-560.0,952.94,31.79
487.0,833.0,-720.0,964.91,30.31
464.0,883.0,-790.0,997.49,27.72
446.0,951.0,-640.0,1050.39,25.13
434.0,1025.0,-480.0,1113.1,22.95
421.0,1102.0,-960.0,1179.68,20.91
415.0,1168.0,-480.0,1239.54,19.56
411.0,1250.0,-1830.0,1315.83,18.2
409.0,1324.0,-720.0,1385.73,17.17
408.0,1416.0,-2320.0,1473.61,16.07
