x_mm,y_mm,speed_mms,distance_mm,angle_deg
2.3,1809.8,-80.0,1802.05,0.41
8.4,1809.5,80.0,1805.05,0.44
12.7,1809.2,-240.0,1812.05,0.41
13.9,1809.2,0.0,1817.04,0.38
13.0,1809.4,0.0,1819.03,0.35
12.6,1809.9,0.0,1817.04,0.38
12.6,1810.4,0.0,1816.03,0.35
12.5,1811.3,0.0,1816.04,0.38
12.1,1812.7,-80.0,1820.03,0.31
11.3,1815.4,-80.0,1830.01,0.16
10.1,1819.2,0.0,1840.0,0.03
8.6,1822.5,560.0,1838.0,-0.03
6.9,1824.6,0.0,1833.0,-0.13
5.4,1825.8,80.0,1829.0,-0.09
3.8,1826.7,80.0,1828.01,-0.16
1.8,1828.2,160.0,1832.02,-0.25
-0.6,1830.8,80.0,1842.05,-0.4
-3.8,1834.3,0.0,1851.11,-0.62
-7.3,1838.6,0.0,1863.17,-0.77
-10.9,1843.0,80.0,1874.26,-0.95
