x_mm,y_mm,speed_mms,distance_mm,angle_deg
-272.1,1074.6,-240.0,1130.98,-29.33
-337.1,1058.2,-240.0,1165.33,-32.67
-405.7,1041.9,-160.0,1201.93,-36.03
-477.5,1024.4,-720.0,1233.91,-39.51
-547.1,1006.3,-240.0,1268.34,-42.51
-614.1,987.8,-320.0,1300.37,-45.16
-678.6,969.6,-390.0,1332.04,-47.49
-742.3,953.2,-480.0,1369.81,-49.59
-806.5,941.8,-390.0,1414.45,-50.54
-871.4,933.6,-560.0,1458.52,-51.6
-933.3,926.6,-390.0,1488.28,-52.01
-992.2,920.5,-390.0,1526.41,-52.93
-1047.2,916.8,-160.0,1566.61,-53.36
-1098.0,915.3,-160.0,1596.81,-54.07
-1146.9,916.9,-80.0,1648.06,-54.76
-1192.5,921.7,-160.0,1682.29,-55.0
-1235.7,928.2,-160.0,1711.91,-55.69
-1274.3,936.9,80.0,1729.93,-55.69
-1308.5,944.4,560.0,1733.5,-55.81
-1338.5,951.1,160.0,1740.4,-56.01
