x_mm,y_mm,speed_mms,distance_mm,angle_deg
-122.0,1544.7,80.0,1464.6,-4.54
-124.0,1517.6,240.0,1463.96,-5.17
-126.0,1495.1,80.0,1462.91,-5.57
-127.7,1479.1,80.0,1461.61,-5.85
-130.3,1467.8,80.0,1458.05,-6.02
-131.8,1460.0,80.0,1453.18,-6.08
-134.0,1454.6,160.0,1452.08,-6.05
-137.1,1451.9,-320.0,1449.21,-6.1
-141.3,1450.2,240.0,1444.91,-6.0
-145.1,1448.1,80.0,1443.5,-5.84
-147.8,1445.5,80.0,1441.11,-5.69
-148.2,1442.8,80.0,1437.45,-5.43
-146.8,1439.9,-80.0,1432.73,-5.13
-144.2,1437.0,80.0,1430.3,-4.93
-140.7,1434.2,0.0,1426.89,-4.74
-137.2,1431.6,320.0,1423.98,-4.79
-133.7,1428.8,-80.0,1420.91,-4.76
-130.0,1426.1,-80.0,1418.83,-4.73
-126.9,1423.4,-320.0,1415.1,-4.86
-124.5,1420.7,-160.0,1414.36,-4.99
