x_mm,y_mm,speed_mms,distance_mm,angle_deg
12.2,964.7,-1040.0,1181.0,-0.05
10.5,1008.4,-1520.0,1275.01,-0.27
8.0,1062.4,-2240.0,1388.04,-0.45
3.2,1128.1,-2240.0,1517.32,-1.17
-4.0,1205.8,-2240.0,1651.88,-1.87
-14.1,1291.9,-2240.0,1780.75,-2.54
-25.9,1388.1,-240.0,1930.8,-3.09
-38.6,1491.1,-80.0,2045.35,-3.28
-50.9,1599.8,80.0,2143.98,-3.02
-63.1,1711.5,80.0,2215.99,-2.97
-73.5,1823.3,-480.0,2301.4,-2.61
-84.5,1931.3,-80.0,2357.86,-2.82
-100.2,2027.0,-80.0,2351.01,-4.1
-118.9,2108.9,-390.0,2346.15,-5.33
-134.7,2184.5,-320.0,2416.32,-5.03
-146.7,2254.0,0.0,2481.99,-4.6
-153.7,2308.0,-160.0,2474.13,-4.03
-156.3,2349.0,-160.0,2456.17,-3.34
-157.5,2378.9,-160.0,2443.2,-2.93
-157.8,2401.5,80.0,2441.85,-2.77
