x_mm,y_mm,speed_mms,distance_mm,angle_deg
615.8,2929.8,0.0,2985.23,9.88
569.0,2934.6,0.0,2983.68,9.59
532.0,2938.6,0.0,2983.2,9.3
503.6,2941.6,0.0,2981.95,9.03
482.8,2943.8,0.0,2981.92,8.78
468.8,2945.2,0.0,2980.95,8.53
455.2,2946.6,0.0,2980.04,8.28
442.2,2948.0,0.0,2980.32,8.04
432.0,2949.2,0.0,2980.32,8.04
424.4,2950.0,0.0,2980.32,8.04
419.4,2950.6,0.0,2980.32,8.04
417.0,2951.0,0.0,2980.32,8.04
417.0,2951.0,0.0,2980.32,8.04
414.8,2947.2,-160.0,2959.98,7.88
410.0,2938.4,-80.0,2933.44,7.7
402.6,2924.6,560.0,2906.94,7.51
388.8,2896.8,-80.0,2833.45,7.05
369.2,2858.4,720.0,2777.38,6.6
344.4,2816.8,560.0,2738.56,5.91
320.2,2778.2,880.0,2727.6,5.72
