x_mm,y_mm,speed_mms,distance_mm,angle_deg
48.0,2545.8,0.0,2585.52,1.15
50.0,2565.6,0.0,2604.56,1.19
52.0,2584.8,0.0,2622.6,1.22
54.0,2603.2,0.0,2639.64,1.26
56.0,2621.0,0.0,2655.68,1.29
58.0,2637.4,0.0,2667.72,1.33
60.2,2651.8,0.0,2676.79,1.39
61.4,2661.8,0.0,2672.72,1.33
60.0,2667.2,-80.0,2666.49,1.1
55.4,2667.4,-80.0,2656.26,0.8
47.6,2663.4,-80.0,2647.1,0.5
36.6,2655.8,-80.0,2638.02,0.22
24.0,2647.2,-80.0,2629.0,-0.02
12.2,2638.6,160.0,2623.01,-0.17
3.8,2631.6,390.0,2621.0,-0.11
-0.8,2626.0,480.0,2619.0,0.0
-1.6,2622.6,80.0,2621.01,0.13
1.6,2621.2,-160.0,2622.04,0.33
9.0,2620.6,390.0,2620.16,0.63
22.4,2617.4,80.0,2605.74,1.36
