x_mm,y_mm,speed_mms,distance_mm,angle_deg
-269.0,560.0,-240.0,599.76,-19.89
-204.67,565.33,-320.0,590.57,-14.01
-145.33,574.33,-390.0,592.72,-8.64
-91.0,587.67,-480.0,605.39,-3.88
-42.33,603.67,-560.0,621.01,0.28
4.33,622.33,-560.0,644.02,4.54
50.0,642.33,-560.0,670.9,8.23
95.33,666.0,-480.0,705.82,11.36
136.67,692.33,-390.0,741.93,13.64
175.0,721.67,-390.0,781.04,15.67
208.67,748.33,-390.0,808.45,17.27
239.0,776.67,-390.0,848.76,18.26
265.0,805.33,-390.0,886.43,19.03
282.33,841.33,-390.0,927.18,18.36
290.67,875.67,-480.0,954.44,17.75
293.67,912.33,-560.0,993.73,17.45
301.33,949.0,-640.0,1038.91,17.65
315.67,993.0,-560.0,1093.27,17.79
335.0,1045.0,-560.0,1159.98,17.87
354.67,1101.0,-480.0,1216.9,17.9
