x_mm,y_mm,speed_mms,distance_mm,angle_deg
337.0,1346.67,-160.0,1367.19,11.86
283.0,1338.33,-160.0,1350.08,9.89
232.67,1331.33,-160.0,1338.84,7.94
186.67,1325.0,-240.0,1326.73,6.19
142.67,1321.67,-390.0,1323.78,4.33
99.33,1321.0,-390.0,1325.14,2.38
34.0,1326.0,-160.0,1335.05,-2.28
-57.33,1341.33,-560.0,1377.04,-7.26
-184.0,1377.67,-320.0,1469.39,-12.78
-322.0,1430.67,-80.0,1564.33,-17.37
-457.33,1489.0,-80.0,1646.54,-20.63
-573.67,1528.33,80.0,1691.12,-23.49
-663.33,1533.67,-80.0,1678.92,-26.0
-729.33,1501.33,-240.0,1640.25,-28.31
-776.33,1444.67,160.0,1603.55,-30.55
-824.67,1415.67,-80.0,1672.8,-31.78
-878.33,1420.0,-80.0,1733.37,-32.8
-940.67,1451.67,80.0,1783.98,-34.17
-999.67,1468.33,0.0,1812.77,-35.71
-1049.0,1454.0,-80.0,1783.53,-37.55
