x_mm,y_mm,speed_mms,distance_mm,angle_deg
-4.8,2109.6,960.0,2014.07,0.48
3.2,2066.8,390.0,1957.17,0.76
15.0,2013.4,560.0,1884.49,1.31
29.6,1948.6,390.0,1800.14,2.04
45.2,1878.2,320.0,1738.66,2.51
60.6,1814.2,160.0,1696.61,3.18
79.2,1754.0,160.0,1660.27,4.11
100.0,1706.8,640.0,1654.54,5.1
120.0,1675.4,480.0,1650.17,5.7
139.2,1656.2,-160.0,1649.99,5.98
155.0,1645.0,320.0,1647.11,6.03
164.4,1639.6,0.0,1637.44,5.82
167.6,1634.0,0.0,1628.18,5.75
170.0,1628.0,240.0,1621.58,6.23
175.4,1621.8,-80.0,1622.25,7.05
185.4,1616.4,0.0,1626.36,7.88
199.0,1613.2,-80.0,1629.88,8.25
213.2,1610.6,0.0,1623.95,8.28
223.2,1608.0,0.0,1614.89,8.04
227.8,1605.2,0.0,1611.37,7.92
