x_mm,y_mm,speed_mms,distance_mm,angle_deg
286.0,1359.0,0.0,1388.77,11.88
282.0,1349.0,160.0,1378.16,11.81
277.0,1337.0,160.0,1365.39,11.7
271.0,1323.0,80.0,1350.47,11.58
269.0,1309.0,80.0,1336.35,11.61
270.0,1302.0,0.0,1329.7,11.72
270.0,1302.0,-80.0,1329.7,11.72
271.0,1303.0,-80.0,1330.88,11.75
271.0,1300.0,0.0,1327.95,11.78
272.0,1301.0,0.0,1329.13,11.81
270.0,1302.0,0.0,1329.7,11.72
268.0,1300.0,80.0,1327.34,11.65
267.0,1296.0,80.0,1323.22,11.64
266.0,1291.0,80.0,1318.12,11.64
267.0,1286.0,0.0,1313.42,11.73
268.0,1281.0,0.0,1308.73,11.82
270.0,1276.0,0.0,1304.25,11.95
272.0,1271.0,0.0,1299.78,12.08
273.0,1267.0,0.0,1296.08,12.16
274.0,1263.0,0.0,1292.38,12.24
