x_mm,y_mm,speed_mms,distance_mm,angle_deg
166.0,3049.0,-320.0,3053.52,3.12
211.0,3061.0,-240.0,3068.26,3.94
254.0,3053.0,-320.0,3063.55,4.76
319.0,3057.0,-240.0,3073.6,5.96
402.0,3062.0,-160.0,3088.28,7.48
474.0,3053.0,-80.0,3089.58,8.83
545.0,3041.0,-80.0,3089.45,10.16
596.0,3055.0,240.0,3112.59,11.04
640.0,3073.0,240.0,3138.94,11.76
664.0,3063.0,160.0,3134.15,12.23
682.0,3082.0,-320.0,3156.56,12.48
715.0,3079.0,80.0,3160.93,13.07
719.0,3071.0,-80.0,3154.05,13.18
733.0,3066.0,390.0,3152.4,13.45
740.0,3060.0,-160.0,3148.21,13.59
757.0,3052.0,240.0,3144.48,13.93
778.0,3041.0,560.0,3138.94,14.35
814.0,3031.0,560.0,3138.4,15.03
919.0,3019.0,640.0,3155.78,16.93
997.0,3012.0,80.0,3172.72,18.32
