x_mm,y_mm,speed_mms,distance_mm,angle_deg
-749.5,1034.9,160.0,1084.91,-24.27
-681.7,1023.1,80.0,1047.7,-19.92
-613.9,1013.1,160.0,1016.88,-16.1
-545.8,1003.8,-80.0,993.03,-12.09
-476.3,995.7,-160.0,978.22,-7.87
-406.1,989.2,-240.0,978.44,-4.04
-333.9,985.5,-240.0,984.06,-0.64
-260.9,983.5,-320.0,990.16,2.78
-187.7,982.8,-320.0,999.64,6.61
-117.8,983.2,-320.0,1012.7,9.43
-51.9,985.6,-240.0,1035.15,11.87
9.9,988.7,-240.0,1048.99,14.41
69.3,992.7,-240.0,1063.78,17.06
125.9,997.6,-160.0,1081.0,19.34
179.3,1001.6,-390.0,1085.39,21.62
230.7,1003.0,-390.0,1085.41,24.2
279.8,1002.5,-80.0,1090.34,26.12
326.7,1000.6,-320.0,1099.18,28.06
370.5,998.2,-160.0,1115.69,29.71
413.0,995.1,-240.0,1134.15,31.41
