x_mm,y_mm,speed_mms,distance_mm,angle_deg
417.67,1291.33,-390.0,1413.06,17.59
426.33,1340.33,-320.0,1454.63,17.28
431.0,1390.33,-240.0,1499.19,16.83
434.33,1428.0,-240.0,1524.0,16.66
439.0,1462.0,-160.0,1556.28,16.65
444.67,1501.33,-240.0,1617.16,16.19
449.0,1543.67,-390.0,1649.57,15.83
446.67,1581.67,-390.0,1663.95,15.3
438.0,1608.0,-320.0,1686.43,14.6
419.0,1638.67,-640.0,1724.38,13.17
396.67,1674.33,-160.0,1751.95,12.26
372.0,1708.67,-80.0,1770.15,11.44
352.67,1733.33,-80.0,1784.72,10.82
331.67,1759.0,0.0,1815.49,9.8
309.67,1782.0,-80.0,1826.37,8.98
289.67,1790.33,0.0,1799.14,8.79
276.33,1784.0,0.0,1790.32,8.64
266.0,1772.33,240.0,1787.14,8.17
252.33,1768.0,80.0,1780.44,7.55
235.0,1766.33,-240.0,1778.29,7.01
