x_mm,y_mm,speed_mms,distance_mm,angle_deg
-105.0,2925.0,160.0,2926.88,-2.06
-141.0,2895.0,80.0,2898.43,-2.79
-184.0,2899.0,240.0,2904.83,-3.63
-230.0,2890.0,240.0,2899.14,-4.55
-255.0,2890.0,320.0,2901.23,-5.04
-298.0,2882.0,320.0,2897.37,-5.9
-331.0,2861.0,320.0,2880.08,-6.6
-356.0,2841.0,160.0,2863.22,-7.14
-377.0,2810.0,80.0,2835.18,-7.64
-418.0,2776.0,480.0,2807.29,-8.56
-464.0,2741.0,320.0,2780.0,-9.61
-516.0,2706.0,390.0,2754.76,-10.8
-559.0,2677.0,80.0,2734.74,-11.79
-610.0,2672.0,240.0,2740.75,-12.86
-648.0,2654.0,720.0,2731.96,-13.72
-665.0,2584.0,640.0,2668.2,-14.43
-691.0,2522.0,560.0,2614.95,-15.32
-699.0,2443.0,480.0,2541.03,-15.97
-717.0,2377.0,720.0,2482.78,-16.79
-756.0,2334.0,640.0,2453.38,-17.95
