x_mm,y_mm,speed_mms,distance_mm,angle_deg
-1232.0,1803.33,160.0,2253.08,-26.35
-1004.33,2009.33,0.0,2339.92,-19.91
-813.0,2189.0,320.0,2434.19,-15.29
-655.0,2329.67,0.0,2497.03,-12.16
-544.67,2414.0,-80.0,2496.87,-10.76
-475.0,2454.33,160.0,2506.68,-9.95
-438.0,2468.0,640.0,2516.46,-9.49
-414.67,2478.0,0.0,2514.38,-9.06
-392.33,2475.33,-80.0,2488.07,-8.46
-366.0,2461.33,240.0,2463.03,-7.84
-337.67,2449.67,480.0,2467.68,-7.24
-313.33,2447.67,560.0,2472.42,-6.81
-292.33,2455.0,480.0,2477.09,-6.33
-275.0,2460.67,480.0,2478.57,-6.0
-258.33,2464.0,390.0,2476.95,-5.63
-244.33,2461.0,390.0,2463.85,-5.38
-230.0,2455.33,80.0,2457.51,-5.04
-218.0,2443.67,320.0,2438.8,-4.87
-209.0,2427.33,960.0,2412.64,-4.85
-204.0,2400.0,480.0,2374.52,-4.86
