x_mm,y_mm,speed_mms,distance_mm,angle_deg
-980.2,709.4,320.0,1081.33,-52.25
-921.6,692.4,240.0,1004.6,-50.57
-854.2,671.0,-80.0,939.6,-47.98
-779.6,654.0,-240.0,891.03,-44.27
-699.0,643.8,-390.0,849.14,-39.84
-621.6,646.2,-390.0,820.55,-34.77
-546.2,659.4,-390.0,809.21,-29.54
-474.4,681.4,-390.0,813.04,-24.64
-407.8,707.8,-320.0,822.45,-20.57
-346.8,737.6,-390.0,835.9,-16.61
-290.8,770.6,-390.0,859.81,-12.63
-238.0,805.2,-390.0,887.33,-8.75
-187.6,841.4,-560.0,924.1,-5.4
-137.8,879.0,-560.0,958.83,-2.39
-91.8,919.8,-480.0,1005.04,-0.51
-50.0,962.0,-560.0,1050.21,1.15
-13.0,1006.8,-390.0,1102.13,2.6
17.4,1053.6,-320.0,1155.83,3.22
41.8,1104.8,-390.0,1216.77,3.86
64.2,1158.2,-390.0,1276.16,4.63
