x_mm,y_mm,speed_mms,distance_mm,angle_deg
641.0,869.0,640.0,1079.83,36.41
596.0,817.0,480.0,1011.29,36.11
539.0,779.0,320.0,947.29,34.68
476.0,750.0,240.0,888.3,32.4
426.0,721.0,240.0,837.45,30.58
382.0,691.0,160.0,789.56,28.93
332.0,668.0,80.0,745.95,26.43
287.0,644.0,0.0,705.06,24.02
241.0,632.0,-160.0,676.39,20.87
191.0,629.0,-240.0,657.36,16.89
143.0,637.0,-160.0,652.85,12.65
92.0,647.0,-240.0,653.51,8.09
38.0,654.0,-240.0,655.1,3.33
-22.0,663.0,-240.0,663.36,-1.9
-84.0,670.0,-320.0,675.25,-7.15
-138.0,671.0,-480.0,685.04,-11.62
-186.0,670.0,-480.0,695.34,-15.52
-235.0,672.0,-480.0,711.91,-19.27
-280.0,679.0,-390.0,734.47,-22.41
-311.0,690.0,-160.0,756.85,-24.26
