x_mm,y_mm,speed_mms,distance_mm,angle_deg
298.2,1764.4,-80.0,1791.79,9.35
294.0,1766.6,0.0,1790.35,9.06
287.8,1768.0,0.0,1789.79,8.74
281.6,1768.8,-160.0,1791.16,8.61
275.8,1768.8,240.0,1787.9,8.56
270.4,1768.0,160.0,1783.65,8.51
267.0,1766.6,-160.0,1780.83,8.56
265.4,1765.0,160.0,1780.68,8.53
264.0,1763.0,160.0,1780.24,8.43
262.0,1761.2,320.0,1777.53,8.28
259.0,1759.8,240.0,1774.56,8.07
254.0,1758.6,160.0,1771.33,7.79
247.8,1757.8,80.0,1772.38,7.55
241.0,1758.4,0.0,1778.55,7.33
233.8,1760.8,0.0,1784.61,7.08
226.6,1765.2,-80.0,1791.71,6.83
219.2,1771.4,-80.0,1797.5,6.48
209.8,1778.2,-160.0,1800.63,5.93
189.4,1784.4,-240.0,1799.35,3.98
157.0,1787.4,0.0,1786.94,1.86
