x_mm,y_mm,speed_mms,distance_mm,angle_deg
261.9,1452.3,-160.0,1399.0,2.17
215.9,1441.2,-160.0,1370.23,-3.93
155.6,1428.6,-160.0,1370.99,-10.51
84.0,1413.5,-240.0,1373.74,-15.93
2.6,1396.4,-240.0,1387.06,-20.64
-85.7,1377.1,-390.0,1398.57,-24.37
-180.0,1356.1,-390.0,1411.21,-27.65
-279.7,1332.9,-480.0,1423.95,-30.89
-379.5,1308.7,-480.0,1438.35,-33.89
-480.0,1285.4,-560.0,1472.42,-36.61
-580.2,1263.9,-640.0,1516.6,-38.74
-672.8,1244.5,-480.0,1554.45,-41.01
-756.8,1225.7,-480.0,1591.76,-43.22
-835.2,1208.4,-390.0,1632.74,-45.32
-907.5,1194.1,-160.0,1674.21,-46.38
-976.7,1182.3,-240.0,1716.59,-47.67
-1043.0,1172.4,-80.0,1749.84,-48.87
-1108.1,1163.6,-240.0,1787.7,-50.63
-1172.7,1156.3,-160.0,1831.21,-52.25
-1234.9,1149.0,-80.0,1865.44,-53.52
