x_mm,y_mm,speed_mms,distance_mm,angle_deg
-459.6,3256.2,-80.0,3402.32,-8.26
-475.4,3309.2,-80.0,3412.08,-8.22
-483.4,3344.4,0.0,3407.12,-8.12
-485.4,3360.8,80.0,3386.9,-8.11
-482.6,3362.6,80.0,3376.86,-8.12
-479.2,3356.8,0.0,3371.21,-8.05
-474.4,3348.0,0.0,3365.14,-7.93
-469.0,3338.8,0.0,3357.83,-7.77
-462.8,3332.6,0.0,3351.94,-7.66
-456.8,3327.0,0.0,3345.0,-7.68
-452.4,3321.4,0.0,3340.45,-7.74
-451.2,3316.6,0.0,3340.55,-7.88
-454.4,3312.8,0.0,3341.22,-8.09
-461.0,3309.2,160.0,3338.68,-8.27
-468.6,3305.8,160.0,3333.47,-8.37
-475.6,3301.8,0.0,3325.56,-8.39
-480.8,3297.2,160.0,3321.45,-8.38
-483.6,3292.8,80.0,3321.45,-8.38
-484.0,3289.6,80.0,3323.14,-8.34
-483.2,3287.8,80.0,3323.99,-8.32
