x_mm,y_mm,speed_mms,distance_mm,angle_deg
-873.8,1338.2,-160.0,1706.95,-40.96
-930.8,1328.6,-160.0,1729.73,-42.56
-988.0,1315.9,-160.0,1736.7,-44.58
-1039.9,1299.6,-160.0,1745.59,-46.3
-1089.4,1280.6,-160.0,1773.8,-48.04
-1136.9,1261.5,-240.0,1793.26,-49.27
-1185.3,1245.7,-240.0,1835.8,-50.33
-1240.9,1233.1,0.0,1920.2,-51.7
-1301.6,1222.1,80.0,1991.6,-53.02
-1357.1,1211.6,-240.0,2006.04,-53.47
-1408.5,1199.1,160.0,2005.39,-54.52
-1454.9,1186.5,-320.0,1996.96,-54.91
-1495.9,1176.1,-320.0,1984.27,-55.18
-1532.2,1168.1,-320.0,1976.99,-55.28
-1561.8,1161.7,560.0,1966.5,-55.21
-1587.2,1156.0,560.0,1959.73,-55.39
-1607.2,1149.2,560.0,1954.63,-55.61
-1617.8,1139.8,560.0,1950.12,-55.8
-1620.0,1128.9,560.0,1946.2,-55.98
-1620.1,1117.8,560.0,1942.85,-56.12
