x_mm,y_mm,speed_mms,distance_mm,angle_deg
304.0,1295.33,-790.0,1383.81,12.31
295.33,1359.0,-1040.0,1448.2,10.7
273.0,1424.0,-1520.0,1518.56,9.67
256.0,1492.67,-2320.0,1576.99,8.9
244.67,1564.67,-2000.0,1655.76,8.16
233.67,1651.0,-320.0,1769.98,7.21
211.67,1759.0,0.0,1890.4,5.4
184.67,1882.67,-480.0,2015.89,4.38
153.33,2011.0,-480.0,2144.82,3.42
128.33,2139.33,-480.0,2269.34,2.6
103.33,2263.67,-480.0,2384.31,1.9
80.0,2378.67,-480.0,2486.68,1.34
73.67,2462.33,0.0,2519.4,1.91
93.33,2514.0,80.0,2541.75,3.11
141.67,2533.0,80.0,2551.09,4.56
204.0,2540.33,80.0,2554.42,6.09
270.33,2538.67,80.0,2555.32,7.58
335.33,2532.0,80.0,2554.2,8.96
399.0,2519.0,0.0,2543.31,10.47
451.33,2512.33,0.0,2561.09,11.12
