x_mm,y_mm,speed_mms,distance_mm,angle_deg
396.7,1486.8,0.0,1548.1,15.05
398.2,1487.9,80.0,1551.52,15.09
399.6,1489.4,160.0,1553.01,15.15
400.7,1491.5,160.0,1555.9,15.13
401.8,1493.7,240.0,1556.87,15.12
402.6,1495.7,320.0,1556.61,15.08
403.0,1497.3,390.0,1553.9,14.99
402.9,1498.1,390.0,1548.04,14.9
402.3,1498.1,320.0,1541.92,14.77
400.8,1497.5,320.0,1536.28,14.55
398.4,1496.2,320.0,1529.45,14.31
394.6,1494.2,160.0,1522.64,13.91
389.3,1491.7,80.0,1515.68,13.47
382.6,1488.7,80.0,1510.53,12.97
374.5,1485.3,80.0,1504.52,12.48
364.6,1481.7,-160.0,1498.57,11.78
353.2,1477.6,0.0,1488.13,11.16
340.0,1473.4,-80.0,1478.13,10.37
320.3,1467.9,-80.0,1449.31,7.77
294.4,1460.7,-160.0,1420.69,5.13
